transaction_id,amount,timestamp,account_id,transaction_type,location,device,risk_score,is_fraudulent,status
TX-20260511-000475,11661.06,2026-02-12 15:50:33,ACC-1894,Payment,Sydney,Mobile,6.0,False,approved
TX-20260511-000476,2921.71,2026-03-04 12:50:33,ACC-1370,Payment,Toronto,Desktop,9.3,False,approved
TX-20260511-000477,6665.0,2026-05-03 17:50:33,ACC-1924,Refund,Singapore,Tablet,11.8,False,approved
TX-20260511-000478,3804.75,2026-03-04 06:50:33,ACC-1168,Withdrawal,Sydney,Mobile,3.9,False,approved
TX-20260511-000479,825.13,2026-04-26 13:50:33,ACC-1210,Purchase,Toronto,Mobile,32.5,False,approved
TX-20260511-000480,6692.2,2026-04-29 18:50:33,ACC-1456,Payment,Paris,Desktop,8.7,False,approved
TX-20260511-000481,4976.31,2026-03-06 21:50:33,ACC-1467,Refund,New York,Tablet,26.7,False,approved
TX-20260511-000482,9309.74,2026-03-12 13:50:33,ACC-1826,Withdrawal,New York,Mobile,29.1,False,approved
TX-20260511-000483,7156.88,2026-04-09 10:50:33,ACC-1763,Transfer,Toronto,Desktop,10.7,False,approved
TX-20260511-000484,4214.98,2026-05-05 21:50:33,ACC-1352,Purchase,London,Tablet,4.7,False,approved
TX-20260511-000485,4249.84,2026-05-04 08:50:33,ACC-1956,Deposit,New York,Mobile,31.9,False,approved
TX-20260511-000486,7718.39,2026-03-20 05:50:33,ACC-1787,Transfer,Shanghai,Mobile,18.0,False,approved
TX-20260511-000487,6081.02,2026-03-23 20:50:33,ACC-1890,Deposit,Shanghai,Desktop,12.1,False,approved
TX-20260511-000488,1079.0,2026-02-12 13:50:33,ACC-1895,Refund,Tokyo,Tablet,26.6,False,approved
TX-20260511-000489,8165.07,2026-03-28 07:50:33,ACC-1182,Refund,Shanghai,Tablet,5.8,False,approved
TX-20260511-000490,1596.72,2026-04-24 11:50:33,ACC-1228,Payment,New York,Mobile,7.9,False,approved
TX-20260511-000491,507.16,2026-03-12 13:50:33,ACC-1736,Refund,Shanghai,Tablet,1.8,False,approved
TX-20260511-000492,8967.76,2026-03-24 03:50:33,ACC-1253,Deposit,Mumbai,Desktop,12.6,False,approved
TX-20260511-000493,671.78,2026-04-06 04:50:33,ACC-1959,Purchase,London,Desktop,32.6,False,approved
TX-20260511-000494,873.67,2026-02-15 21:50:33,ACC-1629,Payment,Singapore,Desktop,11.5,False,approved
TX-20260511-000495,2965.91,2026-05-03 07:50:33,ACC-1608,Payment,Paris,Tablet,33.0,False,approved
TX-20260511-000496,46.51,2026-02-13 12:50:33,ACC-1893,Payment,Singapore,Tablet,11.1,False,approved
TX-20260511-000497,9911.04,2026-05-05 22:50:33,ACC-1449,Transfer,Sydney,Desktop,7.3,False,approved
TX-20260511-000498,28858.93,2026-05-04 06:50:33,ACC-1515,Withdrawal,Singapore,Tablet,36.0,False,approved
TX-20260511-000499,7678.79,2026-02-27 00:50:33,ACC-1591,Refund,Mumbai,Desktop,12.6,False,approved
TX-20260511-000500,1764.43,2026-04-03 06:50:33,ACC-1676,Refund,Singapore,Mobile,26.9,False,approved
TX-20260511-000501,4413.81,2026-04-03 02:50:33,ACC-1062,Refund,Toronto,Tablet,19.8,False,approved
TX-20260511-000502,5086.02,2026-04-18 14:50:33,ACC-1695,Deposit,Sydney,Mobile,22.4,False,approved
TX-20260511-000503,3206.75,2026-05-04 23:50:33,ACC-1964,Purchase,Shanghai,Tablet,11.7,False,approved
TX-20260511-000504,1242.5,2026-03-31 12:50:33,ACC-1426,Deposit,Tokyo,Mobile,7.0,False,approved
TX-20260511-000505,423.54,2026-03-24 05:50:33,ACC-1772,Refund,Paris,Desktop,9.6,False,approved
TX-20260511-000506,3462.89,2026-04-13 01:50:33,ACC-1878,Purchase,Tokyo,Mobile,3.8,False,approved
TX-20260511-000507,3710.58,2026-05-03 17:50:33,ACC-1422,Deposit,Sydney,Tablet,7.5,False,approved
TX-20260511-000508,2750.07,2026-04-23 22:50:33,ACC-1248,Withdrawal,Singapore,Mobile,2.0,False,approved
TX-20260511-000509,10091.37,2026-02-18 08:50:33,ACC-1944,Deposit,Mumbai,Desktop,8.2,False,approved
TX-20260511-000510,11265.44,2026-03-03 11:50:33,ACC-1849,Transfer,New York,Mobile,35.9,False,approved
TX-20260511-000511,1054.7,2026-03-23 13:50:33,ACC-1619,Refund,New York,Desktop,24.4,False,approved
TX-20260511-000512,3869.48,2026-04-16 16:50:33,ACC-1741,Purchase,Sydney,Desktop,35.1,False,approved
TX-20260511-000513,2312.59,2026-03-11 04:50:33,ACC-1890,Withdrawal,Dubai,Desktop,5.7,False,approved
TX-20260511-000514,2314.17,2026-04-14 04:50:33,ACC-1985,Purchase,London,Tablet,29.2,False,approved
TX-20260511-000515,3520.77,2026-03-11 03:50:33,ACC-1712,Refund,Singapore,Mobile,7.7,False,approved
TX-20260511-000516,11236.36,2026-04-10 17:50:33,ACC-1329,Withdrawal,Shanghai,Mobile,41.7,False,reviewing
TX-20260511-000517,750.87,2026-03-03 14:50:33,ACC-1367,Withdrawal,Dubai,Mobile,25.4,False,approved
TX-20260511-000518,4724.88,2026-03-06 19:50:33,ACC-1477,Payment,Paris,Mobile,3.6,False,approved
TX-20260511-000519,2447.68,2026-04-14 23:50:33,ACC-1320,Deposit,New York,Tablet,27.2,False,approved
TX-20260511-000520,4428.61,2026-04-12 11:50:33,ACC-1149,Payment,Dubai,Tablet,3.5,False,approved
TX-20260511-000521,1229.4,2026-02-25 16:50:33,ACC-1737,Deposit,Dubai,Desktop,28.6,False,approved
TX-20260511-000522,4268.26,2026-04-16 00:50:33,ACC-1235,Deposit,Toronto,Desktop,28.6,False,approved
TX-20260511-000523,25437.67,2026-03-08 17:50:33,ACC-1670,Purchase,Mumbai,Mobile,12.3,False,approved
TX-20260511-000524,552.01,2026-03-09 11:50:33,ACC-1657,Purchase,Paris,Mobile,26.4,False,approved
TX-20260511-000525,7905.28,2026-04-19 11:50:33,ACC-1814,Withdrawal,Tokyo,Desktop,7.5,False,approved
TX-20260511-000526,1894.34,2026-03-02 19:50:33,ACC-1188,Refund,New York,Tablet,21.5,False,approved
TX-20260511-000527,4168.31,2026-05-07 08:50:33,ACC-1967,Purchase,New York,Desktop,5.5,False,approved
TX-20260511-000528,1445.03,2026-03-20 06:50:33,ACC-1862,Purchase,Singapore,Desktop,0.8,False,approved
TX-20260511-000529,713.37,2026-02-10 06:50:33,ACC-1009,Transfer,Sydney,Mobile,2.7,False,approved
TX-20260511-000530,32012.8,2026-03-25 09:50:33,ACC-1632,Purchase,Toronto,Mobile,13.8,False,approved
TX-20260511-000531,5270.09,2026-02-15 19:50:33,ACC-1016,Payment,Sydney,Tablet,6.3,False,approved
TX-20260511-000532,19868.04,2026-03-20 10:50:33,ACC-1017,Refund,Dubai,Tablet,13.9,False,approved
TX-20260511-000533,1488.1,2026-04-05 10:50:33,ACC-1514,Purchase,Shanghai,Desktop,35.1,False,approved
TX-20260511-000534,3533.01,2026-04-28 07:50:33,ACC-1536,Transfer,Singapore,Desktop,10.1,False,approved
TX-20260511-000535,344.67,2026-02-20 18:50:33,ACC-1258,Withdrawal,Dubai,Mobile,9.8,False,approved
TX-20260511-000536,47.49,2026-04-30 23:50:33,ACC-1982,Deposit,Paris,Tablet,4.8,False,approved
TX-20260511-000537,14692.06,2026-04-09 12:50:33,ACC-1231,Withdrawal,London,Tablet,39.3,False,approved
TX-20260511-000538,3105.67,2026-02-17 09:50:33,ACC-1095,Deposit,Shanghai,Mobile,4.0,False,approved
TX-20260511-000539,434.95,2026-03-01 19:50:33,ACC-1057,Purchase,New York,Tablet,12.5,False,approved
TX-20260511-000540,13430.02,2026-04-20 08:50:33,ACC-1511,Deposit,Mumbai,Tablet,18.6,False,approved
TX-20260511-000541,1162.26,2026-04-28 18:50:33,ACC-1941,Payment,Singapore,Desktop,5.3,False,approved
TX-20260511-000542,2940.6,2026-02-11 16:50:33,ACC-1486,Withdrawal,New York,Desktop,10.7,False,approved
TX-20260511-000543,4697.02,2026-02-13 02:50:33,ACC-1920,Refund,Toronto,Tablet,31.6,False,approved
TX-20260511-000544,818.21,2026-05-07 05:50:33,ACC-1951,Withdrawal,New York,Desktop,8.2,False,approved
TX-20260511-000545,5142.62,2026-02-25 06:50:33,ACC-1770,Purchase,Shanghai,Desktop,5.2,False,approved
TX-20260511-000546,4628.98,2026-04-03 05:50:33,ACC-1577,Transfer,Toronto,Mobile,14.1,False,approved
TX-20260511-000547,2663.92,2026-02-13 17:50:33,ACC-1339,Deposit,Tokyo,Tablet,32.5,False,approved
TX-20260511-000548,406.71,2026-04-30 18:50:33,ACC-1763,Withdrawal,New York,Desktop,33.4,False,approved
TX-20260511-000549,15135.04,2026-03-17 03:50:33,ACC-1858,Payment,Mumbai,Tablet,16.7,False,approved
TX-20260511-000550,1276.75,2026-02-21 15:50:33,ACC-1406,Withdrawal,New York,Tablet,3.4,False,approved
TX-20260511-000551,1609.92,2026-04-06 20:50:33,ACC-1502,Transfer,Mumbai,Tablet,30.0,False,approved
TX-20260511-000552,13325.92,2026-03-23 21:50:33,ACC-1190,Purchase,Toronto,Tablet,29.1,False,approved
TX-20260511-000553,1560.2,2026-03-24 08:50:33,ACC-1790,Refund,Dubai,Desktop,10.8,False,approved
TX-20260511-000554,17890.25,2026-05-02 08:50:33,ACC-1274,Transfer,Shanghai,Tablet,9.7,False,approved
TX-20260511-000555,554.42,2026-02-19 06:50:33,ACC-1757,Deposit,Mumbai,Mobile,12.8,False,approved
TX-20260511-000556,11014.26,2026-04-28 08:50:33,ACC-1005,Withdrawal,Paris,Mobile,7.6,False,approved
TX-20260511-000557,395.85,2026-04-07 07:50:33,ACC-1135,Payment,Tokyo,Mobile,4.7,False,approved
TX-20260511-000558,6443.72,2026-03-14 17:50:33,ACC-1568,Refund,Shanghai,Desktop,14.7,False,approved
TX-20260511-000559,3902.5,2026-05-08 08:50:33,ACC-1362,Refund,London,Tablet,5.5,False,approved
TX-20260511-000560,4487.48,2026-02-24 00:50:33,ACC-1884,Deposit,New York,Mobile,28.5,False,approved
TX-20260511-000561,7907.55,2026-03-19 22:50:33,ACC-1797,Payment,Sydney,Desktop,8.9,False,approved
TX-20260511-000562,2085.12,2026-02-26 18:50:33,ACC-1173,Purchase,Shanghai,Desktop,1.1,False,approved
TX-20260511-000563,651.58,2026-04-24 02:50:33,ACC-1308,Withdrawal,Paris,Desktop,19.5,False,approved
TX-20260511-000564,1551.79,2026-05-03 05:50:33,ACC-1445,Withdrawal,Shanghai,Mobile,31.1,False,approved
TX-20260511-000565,9190.08,2026-03-11 08:50:33,ACC-1369,Withdrawal,Singapore,Tablet,18.1,False,approved
TX-20260511-000566,732.78,2026-02-19 19:50:33,ACC-1608,Refund,Singapore,Mobile,13.4,False,approved
TX-20260511-000567,15198.82,2026-04-28 06:50:33,ACC-1311,Payment,Shanghai,Mobile,7.9,False,approved
TX-20260511-000568,2490.38,2026-02-20 22:50:33,ACC-1823,Withdrawal,Paris,Mobile,8.0,False,approved
TX-20260511-000569,2147.52,2026-03-16 14:50:33,ACC-1997,Refund,Tokyo,Mobile,2.0,False,approved
TX-20260511-000570,9118.92,2026-03-30 15:50:33,ACC-1970,Purchase,Singapore,Mobile,17.2,False,approved
TX-20260511-000571,789.28,2026-04-01 05:50:33,ACC-1987,Deposit,Mumbai,Mobile,29.2,False,approved
TX-20260511-000572,2548.67,2026-02-11 14:50:33,ACC-1502,Refund,Singapore,Mobile,7.5,False,approved
TX-20260511-000573,2314.08,2026-03-24 02:50:33,ACC-1836,Deposit,Mumbai,Desktop,48.8,False,reviewing
TX-20260511-000574,991.6,2026-02-28 04:50:33,ACC-1606,Refund,Tokyo,Tablet,7.7,False,approved
TX-20260511-000575,3146.65,2026-03-02 10:50:33,ACC-1975,Purchase,Paris,Tablet,14.9,False,approved
TX-20260511-000576,12871.83,2026-04-14 20:50:33,ACC-1816,Withdrawal,London,Mobile,15.6,False,approved
TX-20260511-000577,6321.05,2026-02-13 19:50:33,ACC-1142,Purchase,Dubai,Desktop,24.5,False,approved
TX-20260511-000578,1664.26,2026-04-08 13:50:33,ACC-1157,Purchase,Shanghai,Mobile,9.8,False,approved
TX-20260511-000579,790.59,2026-05-01 20:50:33,ACC-1612,Deposit,Toronto,Mobile,32.1,False,approved
TX-20260511-000580,24400.25,2026-03-03 18:50:33,ACC-1945,Purchase,Shanghai,Tablet,15.5,False,approved
TX-20260511-000581,15734.03,2026-05-06 23:50:33,ACC-1718,Refund,Toronto,Tablet,25.2,False,approved
TX-20260511-000582,2183.21,2026-05-01 07:50:33,ACC-1787,Transfer,Mumbai,Desktop,10.4,False,approved
TX-20260511-000583,215.95,2026-02-17 15:50:33,ACC-1045,Refund,Shanghai,Mobile,0.1,False,approved
TX-20260511-000584,3495.63,2026-03-17 07:50:33,ACC-1010,Payment,Dubai,Desktop,25.6,False,approved
TX-20260511-000585,1473.91,2026-03-06 11:50:33,ACC-1531,Refund,Toronto,Tablet,7.7,False,approved
TX-20260511-000586,1281.88,2026-02-27 03:50:33,ACC-1456,Withdrawal,Shanghai,Mobile,9.4,False,approved
TX-20260511-000587,90887.07,2026-02-13 16:50:33,ACC-1707,Refund,Tokyo,Mobile,36.5,False,approved
TX-20260511-000588,1874.67,2026-05-07 19:50:33,ACC-1107,Withdrawal,Shanghai,Desktop,4.0,False,approved
TX-20260511-000589,964.65,2026-04-26 11:50:33,ACC-1145,Withdrawal,Dubai,Mobile,34.4,False,approved
TX-20260511-000590,926.37,2026-03-14 04:50:33,ACC-1533,Deposit,Mumbai,Mobile,8.3,False,approved
TX-20260511-000591,2227.2,2026-04-28 20:50:33,ACC-1739,Purchase,Paris,Mobile,34.0,False,approved
TX-20260511-000592,51626.28,2026-05-03 01:50:33,ACC-1045,Purchase,London,Desktop,54.6,False,reviewing
TX-20260511-000593,2721.69,2026-03-28 14:50:33,ACC-1111,Purchase,Tokyo,Tablet,7.4,False,approved
TX-20260511-000594,10373.65,2026-04-09 18:50:33,ACC-1178,Refund,Tokyo,Mobile,14.3,False,approved
TX-20260511-000595,2270.56,2026-02-28 21:50:33,ACC-1981,Deposit,Singapore,Mobile,15.2,False,approved
TX-20260511-000596,1444.34,2026-02-20 05:50:33,ACC-1190,Purchase,Shanghai,Mobile,1.2,False,approved
TX-20260511-000597,3715.21,2026-05-07 11:50:33,ACC-1628,Transfer,Paris,Tablet,3.2,False,approved
TX-20260511-000598,855.39,2026-03-17 22:50:33,ACC-1004,Purchase,Singapore,Desktop,29.3,False,approved
TX-20260511-000599,108.45,2026-04-05 12:50:33,ACC-1828,Payment,Toronto,Desktop,21.1,False,approved
TX-20260511-000600,16345.71,2026-03-04 05:50:33,ACC-1374,Withdrawal,Singapore,Mobile,36.7,False,approved
TX-20260511-000601,881.3,2026-04-27 02:50:33,ACC-1686,Deposit,Sydney,Tablet,29.3,False,approved
TX-20260511-000602,538.52,2026-03-31 15:50:33,ACC-1397,Refund,Shanghai,Tablet,13.3,False,approved
TX-20260511-000603,3011.53,2026-04-26 23:50:33,ACC-1360,Deposit,Toronto,Desktop,12.3,False,approved
TX-20260511-000604,20397.11,2026-02-13 12:50:33,ACC-1819,Withdrawal,Toronto,Tablet,8.3,False,approved
TX-20260511-000605,3552.13,2026-04-30 13:50:33,ACC-1137,Withdrawal,London,Desktop,8.2,False,approved
TX-20260511-000606,2254.8,2026-04-02 07:50:33,ACC-1187,Withdrawal,Tokyo,Tablet,9.3,False,approved
TX-20260511-000607,941.03,2026-03-22 21:50:33,ACC-1610,Transfer,Toronto,Mobile,10.2,False,approved
TX-20260511-000608,6041.86,2026-03-18 05:50:33,ACC-1498,Purchase,Sydney,Tablet,23.6,False,approved
TX-20260511-000609,10597.81,2026-02-18 05:50:33,ACC-1568,Transfer,Paris,Mobile,16.1,False,approved
TX-20260511-000610,24069.43,2026-04-24 05:50:33,ACC-1322,Deposit,Toronto,Desktop,38.3,False,approved
TX-20260511-000611,2048.64,2026-03-27 10:50:33,ACC-1496,Transfer,Singapore,Mobile,5.6,False,approved
TX-20260511-000612,189.9,2026-02-28 18:50:33,ACC-1668,Deposit,Shanghai,Tablet,6.0,False,approved
TX-20260511-000613,17272.46,2026-03-09 21:50:33,ACC-1727,Deposit,Paris,Desktop,33.4,False,approved
TX-20260511-000614,701.62,2026-04-30 16:50:33,ACC-1031,Transfer,Dubai,Desktop,6.0,False,approved
TX-20260511-000615,1563.63,2026-04-06 03:50:33,ACC-1550,Withdrawal,Tokyo,Mobile,21.7,False,approved
TX-20260511-000616,238.61,2026-02-27 11:50:33,ACC-1791,Deposit,Sydney,Tablet,8.1,False,approved
TX-20260511-000617,889.98,2026-04-26 16:50:33,ACC-1116,Withdrawal,Sydney,Mobile,8.8,False,approved
TX-20260511-000618,3108.6,2026-03-03 09:50:33,ACC-1778,Purchase,Paris,Tablet,1.8,False,approved
TX-20260511-000619,5581.88,2026-04-13 21:50:33,ACC-1104,Purchase,Singapore,Mobile,23.4,False,approved
TX-20260511-000620,267.46,2026-05-06 20:50:33,ACC-1269,Withdrawal,London,Mobile,4.4,False,approved
TX-20260511-000621,773.03,2026-04-26 03:50:33,ACC-1214,Purchase,Toronto,Tablet,5.9,False,approved
TX-20260511-000622,1462.41,2026-03-27 12:50:33,ACC-1624,Purchase,Shanghai,Desktop,13.0,False,approved
TX-20260511-000623,96.54,2026-02-22 06:50:33,ACC-1803,Transfer,Singapore,Desktop,9.1,False,approved
TX-20260511-000624,2900.23,2026-02-27 23:50:33,ACC-1545,Withdrawal,Toronto,Tablet,12.6,False,approved
TX-20260511-000625,5409.26,2026-04-20 00:50:33,ACC-1720,Withdrawal,Dubai,Tablet,27.5,False,approved
TX-20260511-000626,6729.39,2026-04-06 18:50:33,ACC-1921,Purchase,London,Desktop,27.8,False,approved
TX-20260511-000627,10648.24,2026-03-20 09:50:33,ACC-1283,Purchase,Tokyo,Tablet,16.7,False,approved
TX-20260511-000628,462.93,2026-04-25 03:50:33,ACC-1149,Purchase,Mumbai,Desktop,9.6,False,approved
TX-20260511-000629,3825.32,2026-02-13 22:50:33,ACC-1501,Transfer,Toronto,Tablet,33.3,False,approved
TX-20260511-000630,770.37,2026-04-06 14:50:33,ACC-1424,Deposit,Paris,Desktop,9.6,False,approved
TX-20260511-000631,14631.97,2026-02-19 08:50:33,ACC-1412,Refund,Dubai,Tablet,8.1,False,approved
TX-20260511-000632,5899.32,2026-03-24 20:50:33,ACC-1973,Deposit,Mumbai,Tablet,16.8,False,approved
TX-20260511-000633,9331.58,2026-05-10 11:50:33,ACC-1095,Purchase,Paris,Tablet,9.0,False,approved
TX-20260511-000634,1315.31,2026-02-14 12:50:33,ACC-1366,Payment,Sydney,Mobile,2.4,False,approved
TX-20260511-000635,2769.58,2026-04-13 21:50:33,ACC-1844,Transfer,Paris,Mobile,8.1,False,approved
TX-20260511-000636,3066.13,2026-03-31 01:50:33,ACC-1345,Refund,Toronto,Desktop,14.2,False,approved
TX-20260511-000637,7947.14,2026-02-27 19:50:33,ACC-1807,Withdrawal,New York,Desktop,31.0,False,approved
TX-20260511-000638,195.92,2026-04-28 14:50:33,ACC-1802,Deposit,New York,Desktop,27.5,False,approved
TX-20260511-000639,54425.28,2026-04-20 20:50:33,ACC-1467,Payment,Shanghai,Desktop,55.2,False,reviewing
TX-20260511-000640,110.01,2026-02-12 06:50:33,ACC-1903,Purchase,Dubai,Desktop,7.2,False,approved
TX-20260511-000641,228.46,2026-04-06 08:50:33,ACC-1670,Withdrawal,Dubai,Desktop,0.1,False,approved
TX-20260511-000642,373.54,2026-03-24 13:50:33,ACC-1925,Purchase,Tokyo,Desktop,24.0,False,approved
TX-20260511-000643,12640.15,2026-03-21 14:50:33,ACC-1312,Purchase,Singapore,Mobile,14.5,False,approved
TX-20260511-000644,56139.53,2026-02-17 08:50:33,ACC-1720,Payment,New York,Desktop,50.4,False,reviewing
TX-20260511-000645,2075.34,2026-03-11 08:50:33,ACC-1135,Refund,Singapore,Tablet,13.1,False,approved
TX-20260511-000646,18423.91,2026-02-12 20:50:33,ACC-1009,Payment,Mumbai,Desktop,22.5,False,approved
TX-20260511-000647,810.78,2026-03-17 12:50:33,ACC-1135,Deposit,London,Desktop,35.2,False,approved
TX-20260511-000648,2476.02,2026-03-23 08:50:33,ACC-1748,Payment,London,Mobile,3.1,False,approved
TX-20260511-000649,1746.37,2026-03-25 01:50:33,ACC-1140,Deposit,Tokyo,Tablet,12.8,False,approved
TX-20260511-000650,5032.94,2026-02-14 06:50:33,ACC-1070,Refund,Toronto,Desktop,6.2,False,approved
TX-20260511-000651,8156.38,2026-02-21 14:50:33,ACC-1168,Deposit,Mumbai,Tablet,4.3,False,approved
TX-20260511-000652,908.11,2026-04-13 14:50:33,ACC-1766,Transfer,Shanghai,Tablet,10.8,False,approved
TX-20260511-000653,1878.18,2026-02-12 20:50:33,ACC-1880,Transfer,London,Desktop,23.6,False,approved
TX-20260511-000654,1487.86,2026-04-24 07:50:33,ACC-1603,Purchase,Shanghai,Mobile,31.2,False,approved
TX-20260511-000655,2144.87,2026-03-18 00:50:33,ACC-1810,Transfer,Singapore,Mobile,11.5,False,approved
TX-20260511-000656,571.07,2026-02-18 08:50:33,ACC-1254,Refund,Toronto,Tablet,32.3,False,approved
TX-20260511-000657,7742.19,2026-02-23 01:50:33,ACC-1797,Purchase,New York,Tablet,7.1,False,approved
TX-20260511-000658,3259.5,2026-04-03 04:50:33,ACC-1530,Refund,Sydney,Desktop,4.6,False,approved
TX-20260511-000659,1784.99,2026-03-22 01:50:33,ACC-1661,Payment,Singapore,Mobile,6.1,False,approved
TX-20260511-000660,827.15,2026-03-23 07:50:33,ACC-1246,Deposit,Toronto,Desktop,13.3,False,approved
TX-20260511-000661,4927.35,2026-03-05 10:50:33,ACC-1369,Withdrawal,Tokyo,Mobile,31.3,False,approved
TX-20260511-000662,4082.6,2026-02-27 21:50:33,ACC-1374,Refund,Tokyo,Mobile,5.2,False,approved
TX-20260511-000663,1425.88,2026-05-02 10:50:33,ACC-1601,Payment,New York,Mobile,8.9,False,approved
TX-20260511-000664,526.66,2026-04-14 09:50:33,ACC-1944,Payment,Shanghai,Tablet,22.6,False,approved
TX-20260511-000665,3287.56,2026-04-04 14:50:33,ACC-1729,Refund,Shanghai,Mobile,30.8,False,approved
TX-20260511-000666,1165.28,2026-02-10 22:50:33,ACC-1084,Purchase,Sydney,Tablet,1.4,False,approved
TX-20260511-000667,3050.52,2026-02-22 06:50:33,ACC-1284,Payment,Dubai,Desktop,26.3,False,approved
TX-20260511-000668,3933.76,2026-03-07 04:50:33,ACC-1997,Transfer,Sydney,Mobile,33.4,False,approved
TX-20260511-000669,614.34,2026-03-21 16:50:33,ACC-1649,Purchase,London,Mobile,33.9,False,approved
TX-20260511-000670,5354.52,2026-02-10 21:50:33,ACC-1747,Transfer,New York,Desktop,2.8,False,approved
TX-20260511-000671,2553.36,2026-04-29 21:50:33,ACC-1118,Deposit,Toronto,Tablet,10.5,False,approved
TX-20260511-000672,6524.8,2026-05-04 01:50:33,ACC-1682,Purchase,Tokyo,Desktop,6.8,False,approved
TX-20260511-000673,876.02,2026-05-09 12:50:33,ACC-1140,Purchase,New York,Desktop,45.9,False,reviewing
TX-20260511-000674,1180.3,2026-03-08 23:50:33,ACC-1535,Refund,Dubai,Desktop,35.5,False,approved
TX-20260511-000675,1855.47,2026-03-25 06:50:33,ACC-1767,Withdrawal,London,Desktop,15.1,False,approved
TX-20260511-000676,42.57,2026-03-29 21:50:33,ACC-1278,Refund,London,Mobile,31.6,False,approved
TX-20260511-000677,3057.45,2026-02-26 14:50:33,ACC-1078,Deposit,Paris,Tablet,12.7,False,approved
TX-20260511-000678,19009.28,2026-03-26 09:50:33,ACC-1511,Refund,Tokyo,Mobile,37.5,False,approved
TX-20260511-000679,1844.31,2026-04-21 02:50:33,ACC-1791,Payment,Toronto,Tablet,30.5,False,approved
TX-20260511-000680,7880.97,2026-04-27 03:50:33,ACC-1758,Refund,New York,Desktop,5.2,False,approved
TX-20260511-000681,9262.99,2026-05-10 03:50:33,ACC-1047,Deposit,Mumbai,Mobile,8.4,False,approved
TX-20260511-000682,500.64,2026-04-22 05:50:33,ACC-1953,Payment,Sydney,Tablet,13.6,False,approved
TX-20260511-000683,35031.73,2026-02-16 21:50:33,ACC-1229,Withdrawal,Singapore,Mobile,24.0,False,approved
TX-20260511-000684,6448.49,2026-04-01 02:50:33,ACC-1845,Payment,Toronto,Mobile,15.1,False,approved
TX-20260511-000685,7219.8,2026-04-25 18:50:33,ACC-1689,Payment,Tokyo,Desktop,16.6,False,approved
TX-20260511-000686,6341.86,2026-03-06 09:50:33,ACC-1976,Deposit,London,Mobile,9.9,False,approved
TX-20260511-000687,10093.13,2026-04-05 01:50:33,ACC-1335,Payment,Sydney,Mobile,13.0,False,approved
TX-20260511-000688,2896.07,2026-05-09 23:50:33,ACC-1205,Withdrawal,Toronto,Mobile,7.1,False,approved
TX-20260511-000689,2009.55,2026-02-21 03:50:33,ACC-1475,Withdrawal,Toronto,Mobile,12.4,False,approved
TX-20260511-000690,3572.91,2026-04-15 11:50:33,ACC-1922,Refund,Singapore,Desktop,30.1,False,approved
TX-20260511-000691,30374.39,2026-05-10 21:50:33,ACC-1024,Transfer,Sydney,Mobile,44.3,False,reviewing
TX-20260511-000692,1752.75,2026-02-18 12:50:33,ACC-1898,Payment,Mumbai,Desktop,11.8,False,approved
TX-20260511-000693,1260.92,2026-02-15 22:50:33,ACC-1869,Purchase,Dubai,Desktop,9.1,False,approved
TX-20260511-000694,50188.58,2026-04-14 18:50:33,ACC-1243,Deposit,Paris,Desktop,47.8,False,reviewing
TX-20260511-000695,9696.0,2026-04-22 12:50:33,ACC-1286,Payment,New York,Desktop,16.3,False,approved
TX-20260511-000696,290.45,2026-03-05 21:50:33,ACC-1717,Withdrawal,Paris,Tablet,4.7,False,approved
TX-20260511-000697,9734.63,2026-04-30 16:50:33,ACC-1097,Refund,Tokyo,Tablet,38.0,False,approved
TX-20260511-000698,1176.26,2026-03-22 08:50:33,ACC-1606,Refund,New York,Mobile,1.3,False,approved
TX-20260511-000699,110311.82,2026-02-16 06:50:33,ACC-1242,Withdrawal,Dubai,Mobile,82.7,True,flagged
TX-20260511-000700,20700.64,2026-03-21 12:50:33,ACC-1851,Purchase,Mumbai,Mobile,11.4,False,approved
TX-20260511-000701,22544.45,2026-03-15 02:50:33,ACC-1239,Payment,Singapore,Desktop,31.1,False,approved
TX-20260511-000702,20383.19,2026-02-26 07:50:33,ACC-1159,Payment,Tokyo,Mobile,22.9,False,approved
TX-20260511-000703,6881.12,2026-03-13 00:50:33,ACC-1416,Payment,Sydney,Mobile,12.9,False,approved
TX-20260511-000704,883.34,2026-04-14 20:50:33,ACC-1315,Deposit,Dubai,Desktop,11.2,False,approved
TX-20260511-000705,451.98,2026-04-30 05:50:33,ACC-1826,Purchase,Dubai,Tablet,10.8,False,approved
TX-20260511-000706,581.95,2026-02-10 15:50:33,ACC-1041,Transfer,Mumbai,Desktop,31.6,False,approved
TX-20260511-000707,2359.65,2026-04-29 12:50:33,ACC-1254,Withdrawal,Shanghai,Tablet,30.4,False,approved
TX-20260511-000708,7958.38,2026-05-04 13:50:33,ACC-1306,Withdrawal,Tokyo,Desktop,11.4,False,approved
TX-20260511-000709,3932.3,2026-03-20 20:50:33,ACC-1569,Purchase,Sydney,Desktop,10.0,False,approved
TX-20260511-000710,2734.18,2026-04-28 20:50:33,ACC-1104,Transfer,London,Desktop,13.7,False,approved
TX-20260511-000711,16072.4,2026-05-04 03:50:33,ACC-1133,Transfer,Shanghai,Mobile,39.2,False,approved
